year,Team,college,PLAYER,player_height,player_weight,Pos_x,GP,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,FGMI,FG3MI,FTMI,fg_production,fg3_production,ft_production,ancillary_production,shooting_production,total_production,fg_efficiency,fg3_efficiency,ft_efficiency
2022,Orlando Magic,Oregon,Bol Bol,218.44,99.79024,PF,70,1505,261,478,0.546,30,113,0.265,82,108,0.759,69,336,405,69,30,85,112,92,634,217,83,26,88,-159,56,132.65,-15,117.65,0.5460251046025104,0.26548672566371684,0.7592592592592593
2022,Golden State Warriors,Kansas,Andrew Wiggins,200.66,89.357624,SF,37,1190,250,529,0.473,89,225,0.396,44,72,0.611,61,125,186,85,45,28,48,107,633,279,136,28,-58,-141,16,90.15,-183,-92.85,0.4725897920604915,0.39555555555555555,0.6111111111111112
2022,Los Angeles Lakers,Kentucky,Jarred Vanderbilt,203.2,97.068688,PF,78,1880,247,451,0.548,29,90,0.322,96,139,0.691,170,412,582,184,83,21,97,190,619,204,61,43,86,-96,53,228.0,43,271.0,0.5476718403547672,0.32222222222222224,0.6906474820143885
2022,Los Angeles Lakers,Kentucky,Jarred Vanderbilt,203.2,97.068688,PF,78,1880,247,451,0.548,29,90,0.322,96,139,0.691,170,412,582,184,83,21,97,190,619,204,61,43,86,-96,53,228.0,43,271.0,0.5476718403547672,0.32222222222222224,0.6906474820143885
2022,Los Angeles Lakers,Kentucky,Jarred Vanderbilt,203.2,97.068688,PF,78,1880,247,451,0.548,29,90,0.322,96,139,0.691,170,412,582,184,83,21,97,190,619,204,61,43,86,-96,53,228.0,43,271.0,0.5476718403547672,0.32222222222222224,0.6906474820143885
2022,Los Angeles Lakers,Kentucky,Jarred Vanderbilt,203.2,97.068688,PF,78,1880,247,451,0.548,29,90,0.322,96,139,0.691,170,412,582,184,83,21,97,190,619,204,61,43,86,-96,53,228.0,43,271.0,0.5476718403547672,0.32222222222222224,0.6906474820143885
2022,Los Angeles Lakers,Kentucky,Jarred Vanderbilt,203.2,97.068688,PF,78,1880,247,451,0.548,29,90,0.322,96,139,0.691,170,412,582,184,83,21,97,190,619,204,61,43,86,-96,53,228.0,43,271.0,0.5476718403547672,0.32222222222222224,0.6906474820143885
2022,Los Angeles Lakers,Kentucky,Jarred Vanderbilt,203.2,97.068688,PF,78,1880,247,451,0.548,29,90,0.322,96,139,0.691,170,412,582,184,83,21,97,190,619,204,61,43,86,-96,53,228.0,43,271.0,0.5476718403547672,0.32222222222222224,0.6906474820143885
2022,Los Angeles Lakers,Kentucky,Jarred Vanderbilt,203.2,97.068688,PF,78,1880,247,451,0.548,29,90,0.322,96,139,0.691,170,412,582,184,83,21,97,190,619,204,61,43,86,-96,53,228.0,43,271.0,0.5476718403547672,0.32222222222222224,0.6906474820143885
2022,Los Angeles Lakers,Kentucky,Jarred Vanderbilt,203.2,97.068688,PF,78,1880,247,451,0.548,29,90,0.322,96,139,0.691,170,412,582,184,83,21,97,190,619,204,61,43,86,-96,53,228.0,43,271.0,0.5476718403547672,0.32222222222222224,0.6906474820143885
2022,Los Angeles Lakers,Kentucky,Jarred Vanderbilt,203.2,97.068688,PF,78,1880,247,451,0.548,29,90,0.322,96,139,0.691,170,412,582,184,83,21,97,190,619,204,61,43,86,-96,53,228.0,43,271.0,0.5476718403547672,0.32222222222222224,0.6906474820143885
2022,Golden State Warriors,Michigan State,Draymond Green,198.12,104.32616,PF,73,2298,250,474,0.527,40,131,0.305,77,108,0.713,66,459,525,500,74,60,204,229,617,224,91,31,52,-153,46,226.3,-55,171.3,0.5274261603375527,0.3053435114503817,0.7129629629629629
2022,Boston Celtics,Florida,Al Horford,205.74,108.86208,C,63,1921,228,479,0.476,145,325,0.446,15,21,0.714,73,317,390,189,30,61,37,121,616,251,180,6,-46,-105,9,183.95,-142,41.94999999999999,0.4759916492693111,0.4461538461538462,0.7142857142857143
2022,Miami Heat,Villanova,Kyle Lowry,182.88,88.904032,PG,55,1718,196,485,0.404,107,310,0.345,116,135,0.859,43,182,225,281,57,21,103,143,615,289,203,19,-186,-288,97,117.6,-377,-259.4,0.4041237113402062,0.34516129032258064,0.8592592592592593
2022,San Antonio Spurs,Baylor,Jeremy Sochan,203.2,104.32616,PF,56,1458,250,552,0.453,33,134,0.246,81,116,0.698,95,200,295,142,43,23,97,138,614,302,101,35,-104,-204,46,110.6,-262,-151.4,0.4528985507246377,0.2462686567164179,0.6982758620689655
2022,Detroit Pistons,Memphis,Jalen Duren,210.82,113.398,C,67,1670,258,398,0.648,0,2,0.0,96,157,0.611,229,366,595,75,44,59,92,182,612,140,2,61,236,-6,35,221.15,265,486.15,0.6482412060301508,0.0,0.6114649681528662
2022,Brooklyn Nets,Louisiana State,Cam Thomas,190.5,95.25432,SG,57,948,201,456,0.441,51,133,0.383,151,174,0.868,8,87,95,78,20,7,63,55,604,255,82,23,-108,-93,128,24.5,-73,-48.5,0.4407894736842105,0.38345864661654133,0.867816091954023
2022,Phoenix Suns,Drexel,Damion Lee,195.58,95.25432,SG,74,1506,200,452,0.442,110,247,0.445,94,104,0.904,39,186,225,99,30,7,78,118,604,252,137,10,-104,-81,84,64.35,-101,-36.650000000000006,0.4424778761061947,0.44534412955465585,0.9038461538461539
2022,Minnesota Timberwolves,Kentucky,Karl-Anthony Towns,213.36,112.490816,PF,29,957,212,428,0.495,60,164,0.366,118,135,0.874,48,188,236,140,20,17,86,111,602,216,104,17,-8,-132,101,75.95,-39,36.95,0.4953271028037383,0.36585365853658536,0.8740740740740741
2022,Orlando Magic,Michigan,Moritz Wagner,210.82,111.13004,C,57,1109,198,396,0.5,51,163,0.313,153,182,0.841,69,190,259,84,37,13,68,136,600,198,112,29,0,-183,124,87.2,-59,28.200000000000003,0.5,0.3128834355828221,0.8406593406593407
2022,Phoenix Suns,South Carolina Upstate,Torrey Craig,200.66,100.243832,PF,79,1948,228,500,0.456,100,253,0.395,32,45,0.711,145,281,426,117,50,62,73,179,588,272,153,13,-88,-159,19,182.55,-228,-45.44999999999999,0.456,0.3952569169960474,0.7111111111111111
2022,Denver Nuggets,Indiana,Thomas Bryant,208.28,112.490816,C,59,1082,230,369,0.623,26,59,0.441,93,126,0.738,86,253,339,31,16,30,38,102,579,139,33,33,182,-21,60,112.9,221,333.9,0.6233062330623306,0.4406779661016949,0.7380952380952381
2022,Denver Nuggets,Indiana,Thomas Bryant,208.28,112.490816,C,59,1082,230,369,0.623,26,59,0.441,93,126,0.738,86,253,339,31,16,30,38,102,579,139,33,33,182,-21,60,112.9,221,333.9,0.6233062330623306,0.4406779661016949,0.7380952380952381
2022,Denver Nuggets,Indiana,Thomas Bryant,208.28,112.490816,C,59,1082,230,369,0.623,26,59,0.441,93,126,0.738,86,253,339,31,16,30,38,102,579,139,33,33,182,-21,60,112.9,221,333.9,0.6233062330623306,0.4406779661016949,0.7380952380952381
2022,Denver Nuggets,Indiana,Thomas Bryant,208.28,112.490816,C,59,1082,230,369,0.623,26,59,0.441,93,126,0.738,86,253,339,31,16,30,38,102,579,139,33,33,182,-21,60,112.9,221,333.9,0.6233062330623306,0.4406779661016949,0.7380952380952381
2022,Denver Nuggets,Indiana,Thomas Bryant,208.28,112.490816,C,59,1082,230,369,0.623,26,59,0.441,93,126,0.738,86,253,339,31,16,30,38,102,579,139,33,33,182,-21,60,112.9,221,333.9,0.6233062330623306,0.4406779661016949,0.7380952380952381
2022,Denver Nuggets,Indiana,Thomas Bryant,208.28,112.490816,C,59,1082,230,369,0.623,26,59,0.441,93,126,0.738,86,253,339,31,16,30,38,102,579,139,33,33,182,-21,60,112.9,221,333.9,0.6233062330623306,0.4406779661016949,0.7380952380952381
2022,Denver Nuggets,Indiana,Thomas Bryant,208.28,112.490816,C,59,1082,230,369,0.623,26,59,0.441,93,126,0.738,86,253,339,31,16,30,38,102,579,139,33,33,182,-21,60,112.9,221,333.9,0.6233062330623306,0.4406779661016949,0.7380952380952381
2022,Denver Nuggets,Indiana,Thomas Bryant,208.28,112.490816,C,59,1082,230,369,0.623,26,59,0.441,93,126,0.738,86,253,339,31,16,30,38,102,579,139,33,33,182,-21,60,112.9,221,333.9,0.6233062330623306,0.4406779661016949,0.7380952380952381
2022,Denver Nuggets,Indiana,Thomas Bryant,208.28,112.490816,C,59,1082,230,369,0.623,26,59,0.441,93,126,0.738,86,253,339,31,16,30,38,102,579,139,33,33,182,-21,60,112.9,221,333.9,0.6233062330623306,0.4406779661016949,0.7380952380952381
2022,Golden State Warriors,UCLA,Kevon Looney,205.74,100.697424,C,82,1958,242,384,0.63,0,1,0.0,94,155,0.606,274,486,760,207,52,50,45,225,578,142,1,61,200,-3,33,327.5,230,557.5,0.6302083333333334,0.0,0.6064516129032258
2022,Detroit Pistons,Washington,Isaiah Stewart,203.2,113.398,C,50,1414,195,441,0.442,67,205,0.327,110,149,0.738,115,288,403,70,20,34,68,133,567,246,138,39,-102,-213,71,133.35,-244,-110.65,0.4421768707482993,0.32682926829268294,0.738255033557047
2022,Brooklyn Nets,Virginia,Joe Harris,198.12,99.79024,SF,74,1527,201,440,0.457,142,333,0.426,18,28,0.643,23,141,164,101,34,13,41,140,562,239,191,10,-76,-147,8,68.0,-215,-147.0,0.45681818181818185,0.4264264264264264,0.6428571428571429
2022,Sacramento Kings,Kentucky,Trey Lyles,205.74,106.140528,PF,74,1247,187,408,0.458,87,240,0.363,101,124,0.815,68,232,300,66,27,31,64,97,562,221,153,23,-68,-198,78,100.65,-188,-87.35,0.4583333333333333,0.3625,0.8145161290322581
2022,Brooklyn Nets,Duke,Seth Curry,185.42,83.91452,SG,61,1211,208,449,0.463,94,232,0.405,51,55,0.927,13,87,100,99,36,7,51,96,561,241,138,4,-66,-132,47,44.2,-151,-106.8,0.46325167037861914,0.4051724137931034,0.9272727272727272
2022,Memphis Grizzlies,Gonzaga,Brandon Clarke,203.2,97.52228,PF,56,1090,229,349,0.656,1,6,0.167,99,137,0.723,92,218,310,72,34,37,55,131,558,120,5,38,218,-12,61,119.95,267,386.95,0.6561604584527221,0.16666666666666666,0.7226277372262774
2022,Brooklyn Nets,Florida,Dorian Finney-Smith,200.66,99.79024,PF,66,2009,196,501,0.391,114,338,0.337,45,59,0.763,114,202,316,100,55,36,62,144,551,305,224,14,-218,-330,31,139.8,-517,-377.2,0.3912175648702595,0.33727810650887574,0.7627118644067796
2022,Brooklyn Nets,Florida,Dorian Finney-Smith,200.66,99.79024,PF,66,2009,196,501,0.391,114,338,0.337,45,59,0.763,114,202,316,100,55,36,62,144,551,305,224,14,-218,-330,31,139.8,-517,-377.2,0.3912175648702595,0.33727810650887574,0.7627118644067796
2022,Brooklyn Nets,Florida,Dorian Finney-Smith,200.66,99.79024,PF,66,2009,196,501,0.391,114,338,0.337,45,59,0.763,114,202,316,100,55,36,62,144,551,305,224,14,-218,-330,31,139.8,-517,-377.2,0.3912175648702595,0.33727810650887574,0.7627118644067796
2022,Brooklyn Nets,Florida,Dorian Finney-Smith,200.66,99.79024,PF,66,2009,196,501,0.391,114,338,0.337,45,59,0.763,114,202,316,100,55,36,62,144,551,305,224,14,-218,-330,31,139.8,-517,-377.2,0.3912175648702595,0.33727810650887574,0.7627118644067796
2022,Brooklyn Nets,Florida,Dorian Finney-Smith,200.66,99.79024,PF,66,2009,196,501,0.391,114,338,0.337,45,59,0.763,114,202,316,100,55,36,62,144,551,305,224,14,-218,-330,31,139.8,-517,-377.2,0.3912175648702595,0.33727810650887574,0.7627118644067796
2022,Brooklyn Nets,Florida,Dorian Finney-Smith,200.66,99.79024,PF,66,2009,196,501,0.391,114,338,0.337,45,59,0.763,114,202,316,100,55,36,62,144,551,305,224,14,-218,-330,31,139.8,-517,-377.2,0.3912175648702595,0.33727810650887574,0.7627118644067796
2022,Brooklyn Nets,Florida,Dorian Finney-Smith,200.66,99.79024,PF,66,2009,196,501,0.391,114,338,0.337,45,59,0.763,114,202,316,100,55,36,62,144,551,305,224,14,-218,-330,31,139.8,-517,-377.2,0.3912175648702595,0.33727810650887574,0.7627118644067796
2022,Brooklyn Nets,Florida,Dorian Finney-Smith,200.66,99.79024,PF,66,2009,196,501,0.391,114,338,0.337,45,59,0.763,114,202,316,100,55,36,62,144,551,305,224,14,-218,-330,31,139.8,-517,-377.2,0.3912175648702595,0.33727810650887574,0.7627118644067796
2022,Brooklyn Nets,Florida,Dorian Finney-Smith,200.66,99.79024,PF,66,2009,196,501,0.391,114,338,0.337,45,59,0.763,114,202,316,100,55,36,62,144,551,305,224,14,-218,-330,31,139.8,-517,-377.2,0.3912175648702595,0.33727810650887574,0.7627118644067796
2022,New Orleans Pelicans,Georgia Tech,Jose Alvarado,182.88,81.19296800000001,PG,61,1310,201,489,0.411,83,247,0.336,65,80,0.813,28,113,141,186,67,10,81,125,550,288,164,15,-174,-243,50,80.5,-367,-286.5,0.4110429447852761,0.3360323886639676,0.8125
2022,Dallas Mavericks,Arizona,Josh Green,200.66,90.7184,SG,60,1539,205,382,0.537,68,169,0.402,68,94,0.723,55,127,182,103,42,5,72,156,546,177,101,26,56,-99,42,64.7,-1,63.7,0.5366492146596858,0.40236686390532544,0.723404255319149
2022,Memphis Grizzlies,Duke,Luke Kennard,195.58,93.439952,SG,59,1315,188,382,0.492,133,269,0.494,37,39,0.949,15,143,158,91,32,5,46,82,546,194,136,2,-12,-9,35,57.4,14,71.4,0.49214659685863876,0.4944237918215613,0.9487179487179487
2022,Memphis Grizzlies,Duke,Luke Kennard,195.58,93.439952,SG,59,1315,188,382,0.492,133,269,0.494,37,39,0.949,15,143,158,91,32,5,46,82,546,194,136,2,-12,-9,35,57.4,14,71.4,0.49214659685863876,0.4944237918215613,0.9487179487179487
2022,Memphis Grizzlies,Duke,Luke Kennard,195.58,93.439952,SG,59,1315,188,382,0.492,133,269,0.494,37,39,0.949,15,143,158,91,32,5,46,82,546,194,136,2,-12,-9,35,57.4,14,71.4,0.49214659685863876,0.4944237918215613,0.9487179487179487
2022,Memphis Grizzlies,Duke,Luke Kennard,195.58,93.439952,SG,59,1315,188,382,0.492,133,269,0.494,37,39,0.949,15,143,158,91,32,5,46,82,546,194,136,2,-12,-9,35,57.4,14,71.4,0.49214659685863876,0.4944237918215613,0.9487179487179487
2022,Memphis Grizzlies,Duke,Luke Kennard,195.58,93.439952,SG,59,1315,188,382,0.492,133,269,0.494,37,39,0.949,15,143,158,91,32,5,46,82,546,194,136,2,-12,-9,35,57.4,14,71.4,0.49214659685863876,0.4944237918215613,0.9487179487179487
2022,Memphis Grizzlies,Duke,Luke Kennard,195.58,93.439952,SG,59,1315,188,382,0.492,133,269,0.494,37,39,0.949,15,143,158,91,32,5,46,82,546,194,136,2,-12,-9,35,57.4,14,71.4,0.49214659685863876,0.4944237918215613,0.9487179487179487
2022,Memphis Grizzlies,Duke,Luke Kennard,195.58,93.439952,SG,59,1315,188,382,0.492,133,269,0.494,37,39,0.949,15,143,158,91,32,5,46,82,546,194,136,2,-12,-9,35,57.4,14,71.4,0.49214659685863876,0.4944237918215613,0.9487179487179487
2022,Memphis Grizzlies,Duke,Luke Kennard,195.58,93.439952,SG,59,1315,188,382,0.492,133,269,0.494,37,39,0.949,15,143,158,91,32,5,46,82,546,194,136,2,-12,-9,35,57.4,14,71.4,0.49214659685863876,0.4944237918215613,0.9487179487179487
2022,Memphis Grizzlies,Duke,Luke Kennard,195.58,93.439952,SG,59,1315,188,382,0.492,133,269,0.494,37,39,0.949,15,143,158,91,32,5,46,82,546,194,136,2,-12,-9,35,57.4,14,71.4,0.49214659685863876,0.4944237918215613,0.9487179487179487
2022,Indiana Pacers,Louisville,Jordan Nwora,205.74,102.0582,SF,62,1188,194,445,0.436,86,211,0.408,68,86,0.791,51,178,229,88,24,14,66,74,542,251,125,18,-114,-117,50,74.3,-181,-106.7,0.43595505617977526,0.4075829383886256,0.7906976744186046
2022,Indiana Pacers,Louisville,Jordan Nwora,205.74,102.0582,SF,62,1188,194,445,0.436,86,211,0.408,68,86,0.791,51,178,229,88,24,14,66,74,542,251,125,18,-114,-117,50,74.3,-181,-106.7,0.43595505617977526,0.4075829383886256,0.7906976744186046
2022,Indiana Pacers,Louisville,Jordan Nwora,205.74,102.0582,SF,62,1188,194,445,0.436,86,211,0.408,68,86,0.791,51,178,229,88,24,14,66,74,542,251,125,18,-114,-117,50,74.3,-181,-106.7,0.43595505617977526,0.4075829383886256,0.7906976744186046
2022,Indiana Pacers,Louisville,Jordan Nwora,205.74,102.0582,SF,62,1188,194,445,0.436,86,211,0.408,68,86,0.791,51,178,229,88,24,14,66,74,542,251,125,18,-114,-117,50,74.3,-181,-106.7,0.43595505617977526,0.4075829383886256,0.7906976744186046
2022,Indiana Pacers,Louisville,Jordan Nwora,205.74,102.0582,SF,62,1188,194,445,0.436,86,211,0.408,68,86,0.791,51,178,229,88,24,14,66,74,542,251,125,18,-114,-117,50,74.3,-181,-106.7,0.43595505617977526,0.4075829383886256,0.7906976744186046
2022,Indiana Pacers,Louisville,Jordan Nwora,205.74,102.0582,SF,62,1188,194,445,0.436,86,211,0.408,68,86,0.791,51,178,229,88,24,14,66,74,542,251,125,18,-114,-117,50,74.3,-181,-106.7,0.43595505617977526,0.4075829383886256,0.7906976744186046
2022,Indiana Pacers,Louisville,Jordan Nwora,205.74,102.0582,SF,62,1188,194,445,0.436,86,211,0.408,68,86,0.791,51,178,229,88,24,14,66,74,542,251,125,18,-114,-117,50,74.3,-181,-106.7,0.43595505617977526,0.4075829383886256,0.7906976744186046
2022,Indiana Pacers,Louisville,Jordan Nwora,205.74,102.0582,SF,62,1188,194,445,0.436,86,211,0.408,68,86,0.791,51,178,229,88,24,14,66,74,542,251,125,18,-114,-117,50,74.3,-181,-106.7,0.43595505617977526,0.4075829383886256,0.7906976744186046
2022,Indiana Pacers,Louisville,Jordan Nwora,205.74,102.0582,SF,62,1188,194,445,0.436,86,211,0.408,68,86,0.791,51,178,229,88,24,14,66,74,542,251,125,18,-114,-117,50,74.3,-181,-106.7,0.43595505617977526,0.4075829383886256,0.7906976744186046
2022,Los Angeles Lakers,Oregon,Troy Brown Jr.,200.66,97.52228,SF,76,1860,200,465,0.43,107,281,0.381,34,39,0.872,62,246,308,95,59,16,49,120,541,265,174,5,-130,-201,29,123.25,-302,-178.75,0.43010752688172044,0.3807829181494662,0.8717948717948718
2022,San Antonio Spurs,Kansas,Devonte' Graham,185.42,88.45044,PG,73,1338,161,431,0.374,119,338,0.352,98,131,0.748,19,103,122,196,45,16,53,79,539,270,219,33,-218,-300,65,84.3,-453,-368.7,0.37354988399071926,0.3520710059171598,0.7480916030534351
2022,San Antonio Spurs,Kansas,Devonte' Graham,185.42,88.45044,PG,73,1338,161,431,0.374,119,338,0.352,98,131,0.748,19,103,122,196,45,16,53,79,539,270,219,33,-218,-300,65,84.3,-453,-368.7,0.37354988399071926,0.3520710059171598,0.7480916030534351
2022,San Antonio Spurs,Kansas,Devonte' Graham,185.42,88.45044,PG,73,1338,161,431,0.374,119,338,0.352,98,131,0.748,19,103,122,196,45,16,53,79,539,270,219,33,-218,-300,65,84.3,-453,-368.7,0.37354988399071926,0.3520710059171598,0.7480916030534351
2022,San Antonio Spurs,Kansas,Devonte' Graham,185.42,88.45044,PG,73,1338,161,431,0.374,119,338,0.352,98,131,0.748,19,103,122,196,45,16,53,79,539,270,219,33,-218,-300,65,84.3,-453,-368.7,0.37354988399071926,0.3520710059171598,0.7480916030534351
2022,San Antonio Spurs,Kansas,Devonte' Graham,185.42,88.45044,PG,73,1338,161,431,0.374,119,338,0.352,98,131,0.748,19,103,122,196,45,16,53,79,539,270,219,33,-218,-300,65,84.3,-453,-368.7,0.37354988399071926,0.3520710059171598,0.7480916030534351
2022,San Antonio Spurs,Kansas,Devonte' Graham,185.42,88.45044,PG,73,1338,161,431,0.374,119,338,0.352,98,131,0.748,19,103,122,196,45,16,53,79,539,270,219,33,-218,-300,65,84.3,-453,-368.7,0.37354988399071926,0.3520710059171598,0.7480916030534351
2022,San Antonio Spurs,Kansas,Devonte' Graham,185.42,88.45044,PG,73,1338,161,431,0.374,119,338,0.352,98,131,0.748,19,103,122,196,45,16,53,79,539,270,219,33,-218,-300,65,84.3,-453,-368.7,0.37354988399071926,0.3520710059171598,0.7480916030534351
2022,San Antonio Spurs,Kansas,Devonte' Graham,185.42,88.45044,PG,73,1338,161,431,0.374,119,338,0.352,98,131,0.748,19,103,122,196,45,16,53,79,539,270,219,33,-218,-300,65,84.3,-453,-368.7,0.37354988399071926,0.3520710059171598,0.7480916030534351
2022,San Antonio Spurs,Kansas,Devonte' Graham,185.42,88.45044,PG,73,1338,161,431,0.374,119,338,0.352,98,131,0.748,19,103,122,196,45,16,53,79,539,270,219,33,-218,-300,65,84.3,-453,-368.7,0.37354988399071926,0.3520710059171598,0.7480916030534351
2022,Charlotte Hornets,Kentucky,Nick Richards,213.36,111.13004,C,65,1218,197,313,0.629,1,1,1.0,137,183,0.749,147,269,416,38,11,71,59,154,532,116,0,46,162,3,91,154.05,256,410.05,0.6293929712460063,1.0,0.7486338797814208
2022,Phoenix Suns,Georgia Tech,Josh Okogie,193.04,96.615096,SG,72,1351,162,414,0.391,66,197,0.335,139,192,0.724,109,142,251,105,56,34,63,114,529,252,131,53,-180,-195,86,124.05,-289,-164.95,0.391304347826087,0.3350253807106599,0.7239583333333334
2022,Orlando Magic,Gonzaga,Jalen Suggs,195.58,92.98636,SG,53,1246,186,444,0.419,66,202,0.327,86,119,0.723,55,106,161,155,67,27,94,120,524,258,136,33,-144,-210,53,86.75,-301,-214.25,0.4189189189189189,0.32673267326732675,0.7226890756302521
2022,Detroit Pistons,Kentucky,Hamidou Diallo,195.58,91.625584,SF,56,996,215,375,0.573,5,21,0.238,87,148,0.588,57,137,194,55,53,16,71,124,522,160,16,61,110,-33,26,69.3,103,172.3,0.5733333333333334,0.23809523809523808,0.5878378378378378
2022,Phoenix Suns,Washington,Terrence Ross,200.66,93.439952,SG,63,1331,200,465,0.43,95,258,0.368,27,34,0.794,22,132,154,95,35,10,43,97,522,265,163,7,-130,-204,20,63.9,-314,-250.1,0.43010752688172044,0.3682170542635659,0.7941176470588235
2022,Phoenix Suns,Washington,Terrence Ross,200.66,93.439952,SG,63,1331,200,465,0.43,95,258,0.368,27,34,0.794,22,132,154,95,35,10,43,97,522,265,163,7,-130,-204,20,63.9,-314,-250.1,0.43010752688172044,0.3682170542635659,0.7941176470588235
2022,Phoenix Suns,Washington,Terrence Ross,200.66,93.439952,SG,63,1331,200,465,0.43,95,258,0.368,27,34,0.794,22,132,154,95,35,10,43,97,522,265,163,7,-130,-204,20,63.9,-314,-250.1,0.43010752688172044,0.3682170542635659,0.7941176470588235
2022,Phoenix Suns,Washington,Terrence Ross,200.66,93.439952,SG,63,1331,200,465,0.43,95,258,0.368,27,34,0.794,22,132,154,95,35,10,43,97,522,265,163,7,-130,-204,20,63.9,-314,-250.1,0.43010752688172044,0.3682170542635659,0.7941176470588235
2022,Phoenix Suns,Washington,Terrence Ross,200.66,93.439952,SG,63,1331,200,465,0.43,95,258,0.368,27,34,0.794,22,132,154,95,35,10,43,97,522,265,163,7,-130,-204,20,63.9,-314,-250.1,0.43010752688172044,0.3682170542635659,0.7941176470588235
2022,Phoenix Suns,Washington,Terrence Ross,200.66,93.439952,SG,63,1331,200,465,0.43,95,258,0.368,27,34,0.794,22,132,154,95,35,10,43,97,522,265,163,7,-130,-204,20,63.9,-314,-250.1,0.43010752688172044,0.3682170542635659,0.7941176470588235
2022,Phoenix Suns,Washington,Terrence Ross,200.66,93.439952,SG,63,1331,200,465,0.43,95,258,0.368,27,34,0.794,22,132,154,95,35,10,43,97,522,265,163,7,-130,-204,20,63.9,-314,-250.1,0.43010752688172044,0.3682170542635659,0.7941176470588235
2022,Phoenix Suns,Washington,Terrence Ross,200.66,93.439952,SG,63,1331,200,465,0.43,95,258,0.368,27,34,0.794,22,132,154,95,35,10,43,97,522,265,163,7,-130,-204,20,63.9,-314,-250.1,0.43010752688172044,0.3682170542635659,0.7941176470588235
2022,Phoenix Suns,Washington,Terrence Ross,200.66,93.439952,SG,63,1331,200,465,0.43,95,258,0.368,27,34,0.794,22,132,154,95,35,10,43,97,522,265,163,7,-130,-204,20,63.9,-314,-250.1,0.43010752688172044,0.3682170542635659,0.7941176470588235
2022,Portland Trail Blazers,Oregon State,Drew Eubanks,208.28,111.13004,C,78,1584,214,334,0.641,7,18,0.389,83,125,0.664,132,286,418,103,40,102,67,169,518,120,11,42,188,-12,41,192.3,217,409.3,0.6407185628742516,0.3888888888888889,0.664
2022,Oklahoma City Thunder,Florida,Tre Mann,190.5,80.73937600000001,PG,67,1183,197,501,0.393,81,257,0.315,42,55,0.764,27,128,155,120,40,11,62,99,517,304,176,13,-214,-285,29,65.05,-470,-404.95,0.3932135728542914,0.3151750972762646,0.7636363636363637
2022,Boston Celtics,Virginia,Sam Hauser,200.66,98.429464,SF,80,1290,180,396,0.455,140,335,0.418,12,17,0.706,35,169,204,71,29,21,30,99,512,216,195,5,-72,-165,7,82.55,-230,-147.45,0.45454545454545453,0.417910447761194,0.7058823529411765
2022,Miami Heat,UCLA,Kevin Love,203.2,113.851592,PF,62,1239,165,424,0.389,99,296,0.334,80,91,0.879,59,340,399,116,16,12,70,97,509,259,197,11,-188,-294,69,117.65,-413,-295.35,0.3891509433962264,0.3344594594594595,0.8791208791208791
2022,Miami Heat,UCLA,Kevin Love,203.2,113.851592,PF,62,1239,165,424,0.389,99,296,0.334,80,91,0.879,59,340,399,116,16,12,70,97,509,259,197,11,-188,-294,69,117.65,-413,-295.35,0.3891509433962264,0.3344594594594595,0.8791208791208791
2022,Miami Heat,UCLA,Kevin Love,203.2,113.851592,PF,62,1239,165,424,0.389,99,296,0.334,80,91,0.879,59,340,399,116,16,12,70,97,509,259,197,11,-188,-294,69,117.65,-413,-295.35,0.3891509433962264,0.3344594594594595,0.8791208791208791
2022,Miami Heat,UCLA,Kevin Love,203.2,113.851592,PF,62,1239,165,424,0.389,99,296,0.334,80,91,0.879,59,340,399,116,16,12,70,97,509,259,197,11,-188,-294,69,117.65,-413,-295.35,0.3891509433962264,0.3344594594594595,0.8791208791208791
2022,Miami Heat,UCLA,Kevin Love,203.2,113.851592,PF,62,1239,165,424,0.389,99,296,0.334,80,91,0.879,59,340,399,116,16,12,70,97,509,259,197,11,-188,-294,69,117.65,-413,-295.35,0.3891509433962264,0.3344594594594595,0.8791208791208791
2022,Miami Heat,UCLA,Kevin Love,203.2,113.851592,PF,62,1239,165,424,0.389,99,296,0.334,80,91,0.879,59,340,399,116,16,12,70,97,509,259,197,11,-188,-294,69,117.65,-413,-295.35,0.3891509433962264,0.3344594594594595,0.8791208791208791
2022,Miami Heat,UCLA,Kevin Love,203.2,113.851592,PF,62,1239,165,424,0.389,99,296,0.334,80,91,0.879,59,340,399,116,16,12,70,97,509,259,197,11,-188,-294,69,117.65,-413,-295.35,0.3891509433962264,0.3344594594594595,0.8791208791208791
2022,Miami Heat,UCLA,Kevin Love,203.2,113.851592,PF,62,1239,165,424,0.389,99,296,0.334,80,91,0.879,59,340,399,116,16,12,70,97,509,259,197,11,-188,-294,69,117.65,-413,-295.35,0.3891509433962264,0.3344594594594595,0.8791208791208791
2022,Miami Heat,UCLA,Kevin Love,203.2,113.851592,PF,62,1239,165,424,0.389,99,296,0.334,80,91,0.879,59,340,399,116,16,12,70,97,509,259,197,11,-188,-294,69,117.65,-413,-295.35,0.3891509433962264,0.3344594594594595,0.8791208791208791
